county,years,gang_killings,guns_involved,murders,passion_murder,solved,youth_murder,pop,unsolved_percentage,murder_per_100_thousand,percentage_gang_killings,percentage_passion,percentage_other,year_code,county_code,percentage_solved,gkillings_per_100thousand
Kern,1980,1,55,89,12,55,26,406100,38.20224719,21.91578429,1.123595506,13.48314607,85.39325843,1,1,61.79775280898876,0.24624476729869488
Kern,1981,0,47,76,29,62,18,419000,18.42105263,18.13842482,0.0,38.15789474,61.84210526,2,1,81.57894736842105,0.0
Kern,1982,0,41,67,19,50,24,433600,25.37313433,15.45202952,0.0,28.35820896,71.64179104,3,1,74.6268656716418,0.0
Kern,1983,1,21,46,12,37,16,446900,19.56521739,10.29313045,2.173913043,26.08695652,71.73913043,4,1,80.43478260869566,0.22376370552696354
Kern,1984,0,22,43,6,29,10,459200,32.55813953,9.364111498,0.0,13.95348837,86.04651163,5,1,67.44186046511628,0.0
Kern,1985,0,34,66,15,44,9,473800,33.33333333,13.92992824,0.0,22.72727273,77.27272727,6,1,66.66666666666666,0.0
Kern,1986,1,26,56,18,36,14,485900,35.71428571,11.52500515,1.785714286,32.14285714,66.07142857,7,1,64.28571428571429,0.20580366330520683
Kern,1987,0,32,66,17,43,15,497900,34.84848485,13.25567383,0.0,25.75757576,74.24242424,8,1,65.15151515151516,0.0
Kern,1988,1,39,72,23,53,19,511200,26.38888889,14.08450704,1.388888889,31.94444444,66.66666667,9,1,73.6111111111111,0.19561815336463223
Kern,1989,0,27,52,19,39,14,525100,25.0,9.902875643,0.0,36.53846154,63.46153846,10,1,75.0,0.0
Kern,1990,3,43,67,17,57,14,548000,14.92537313,12.22627737,4.47761194,25.37313433,70.14925373,11,1,85.07462686567165,0.5474452554744526
Kern,1991,3,39,63,13,50,27,571684,20.63492063,11.02007403,4.7619047619999995,20.63492063,74.60317459999997,12,1,79.36507936507937,0.5247654298528558
Kern,1992,6,40,54,11,40,11,590452,25.92592593,9.145535962,11.11111111,20.37037037,68.51851852,13,1,74.07407407407408,1.0161706624755271
Kern,1993,9,53,79,15,52,29,601624,34.17721519,13.13112509,11.39240506,18.98734177,69.62025316,14,1,65.82278481012658,1.4959509594032154
Kern,1994,10,57,97,23,76,29,612169,21.64948454,15.84529762,10.30927835,23.71134021,65.97938144,15,1,78.35051546391753,1.6335358373259672
Kern,1995,10,51,80,14,57,24,618968,28.75,12.92473924,12.5,17.5,70.0,16,1,71.25,1.6155924054232207
Kern,1996,7,35,56,8,39,19,625818,30.35714286,8.94828848,12.5,14.28571429,73.21428571,17,1,69.64285714285714,1.1185360600046659
Kern,1997,6,49,64,10,39,17,635822,39.0625,10.06571021,9.375,15.625,75.0,18,1,60.9375,0.9436603326088119
Kern,1998,6,36,60,8,34,25,640659,43.33333333,9.365356608999999,10.0,13.33333333,76.66666667,19,1,56.66666666666666,0.9365356609366293
Kern,1999,5,36,56,12,40,19,653400,28.57142857,8.570554025,8.928571429,21.42857143,69.64285714,20,1,71.42857142857143,0.7652280379553107
Kern,2000,9,27,40,7,22,12,665308,45.0,6.012252972000001,22.5,17.5,60.0,21,1,55.00000000000001,1.352756918600107
Kern,2001,7,29,50,9,34,12,679674,32.0,7.356467954,14.0,18.0,68.0,22,1,68.0,1.029905513525602
Kern,2002,5,31,55,11,44,14,696504,20.0,7.8965806370000005,9.090909091,20.0,70.90909091,23,1,80.0,0.7178709670009074
Kern,2003,4,24,48,14,39,13,717797,18.75,6.687127418999999,8.333333332999999,29.16666667,62.5,24,1,81.25,0.5572606182527929
Kern,2004,5,38,56,11,47,15,740022,16.07142857,7.567342592999999,8.928571429,19.64285714,71.42857143,25,1,83.92857142857143,0.6756555886176356
Kern,2005,5,51,74,12,49,25,761972,33.78378378,9.711642948,6.756756757000001,16.21621622,77.02702703,26,1,66.21621621621621,0.6561920910479649
Kern,2006,13,49,67,11,38,25,786220,43.28358209,8.521787795,19.40298507,16.41791045,64.17910448,27,1,56.71641791044776,1.6534812139095927
Kern,2007,15,45,58,4,26,24,805798,55.17241379,7.1978337,25.86206897,6.896551724,67.24137931,28,1,44.82758620689656,1.8615087155838062
Kern,2008,2,26,57,14,28,15,819891,50.87719298,6.952143639,3.50877193,24.56140351,71.92982456,29,1,49.122807017543856,0.24393486451247787
Kern,2009,20,62,87,15,57,39,831134,34.48275862,10.46762616,22.98850575,17.24137931,59.77011494,30,1,65.51724137931035,2.4063508411399366
Kern,2010,19,46,83,13,47,23,841744,43.37349398,9.860480146,22.89156627,15.6626506,61.44578313,31,1,56.62650602409639,2.2572183466707214
Kern,2011,10,31,54,7,35,12,849497,35.18518519,6.3567028489999995,18.51851852,12.96296296,68.51851852,32,1,64.81481481481481,1.1771671942337643
Kern,2012,14,50,70,7,38,16,857808,45.71428571,8.160334247,20.0,10.0,70.0,33,1,54.28571428571429,1.6320668494581538
Kern,2013,10,47,71,12,42,19,868181,40.84507042,8.178018178,14.08450704,16.90140845,69.01408451,34,1,59.15492957746479,1.151833546230567
Kern,2014,6,55,71,10,33,20,876403,53.52112676,8.101295865,8.450704225,14.08450704,77.46478873,35,1,46.478873239436616,0.6846165519743771
Kern,2015,5,51,73,7,39,18,883494,46.57534247,8.262648077,6.849315067999999,9.589041096,83.56164384,36,1,53.42465753424658,0.5659347997835865
Kern,2016,14,65,92,13,38,26,887922,58.69565217,10.36127047,15.2173913,14.13043478,70.65217391,37,1,41.30434782608695,1.5767150718193714
Alameda,1980,1,107,185,23,124,49,1109500,32.97297297,16.67417756,0.540540541,12.43243243,87.02702703,1,2,67.02702702702703,0.09013068949977468
Alameda,1981,1,101,167,53,135,36,1126000,19.16167665,14.8312611,0.598802395,31.73652695,67.66467066,2,2,80.83832335329342,0.08880994671403197
Alameda,1982,3,88,147,26,104,36,1141400,29.25170068,12.87892062,2.040816327,17.68707483,80.27210884,3,2,70.74829931972789,0.2628351147713334
Alameda,1983,2,78,144,44,111,46,1160500,22.91666667,12.40844464,1.388888889,30.55555556,68.05555556,4,2,77.08333333333334,0.17233950883239982
Alameda,1984,1,93,160,45,124,52,1177200,22.5,13.59157322,0.625,28.125,71.25,5,2,77.5,0.08494733265375466
Alameda,1985,1,99,159,40,105,41,1196000,33.96226415,13.29431438,0.628930818,25.157232699999998,74.21383648,6,2,66.0377358490566,0.08361204013377926
Alameda,1986,2,111,190,39,127,60,1215200,33.15789474,15.63528637,1.052631579,20.52631579,78.42105263,7,2,66.84210526315789,0.16458196181698484
Alameda,1987,0,104,173,39,106,63,1228800,38.728323700000004,14.07877604,0.0,22.543352600000002,77.45664740000002,8,2,61.27167630057805,0.0
Alameda,1988,4,109,166,41,113,48,1250600,31.92771084,13.27362866,2.4096385540000003,24.69879518,72.89156627,9,2,68.07228915662651,0.31984647369262753
Alameda,1989,6,123,191,36,131,62,1271000,31.41361257,15.02753737,3.141361257,18.84816754,78.01047120000001,10,2,68.58638743455498,0.47206923682140045
Alameda,1990,2,147,209,40,143,76,1276100,31.57894737,16.3780268,0.9569377990000001,19.13875598,79.90430622,11,2,68.42105263157895,0.1567275291905023
Alameda,1991,10,149,211,45,122,79,1293363,42.18009479,16.31405878,4.739336493,21.32701422,73.93364929,12,2,57.81990521327014,0.7731781410168683
Alameda,1992,12,160,229,40,113,82,1312023,50.65502183,17.45396232,5.240174672,17.46724891,77.29257642,13,2,49.34497816593886,0.9146181126397936
Alameda,1993,7,174,215,34,106,75,1324224,50.69767442,16.23592383,3.255813953,15.81395349,80.93023256,14,2,49.30232558139535,0.5286114735875501
Alameda,1994,13,159,199,25,111,73,1330821,44.22110553,14.95317552,6.532663317000001,12.56281407,80.90452261,15,2,55.77889447236181,0.976840611923016
Alameda,1995,14,150,215,35,127,72,1335230,40.93023256,16.10209477,6.511627907,16.27906977,77.20930233,16,2,59.069767441860456,1.048508496663496
Alameda,1996,4,106,152,20,96,43,1345787,36.84210526,11.29450649,2.631578947,13.15789474,84.21052632,17,2,63.157894736842096,0.2972238548893696
Alameda,1997,11,115,155,18,72,55,1376952,53.54838710000001,11.25674679,7.096774194,11.61290323,81.29032258,18,2,46.45161290322582,0.7988659009173885
Alameda,1998,1,81,119,22,77,34,1401090,35.29411765,8.493387291,0.8403361340000001,18.48739496,80.67226891,19,2,64.70588235294117,0.07137300244809398
Alameda,1999,1,70,97,15,46,34,1423529,52.57731959,6.814051557999999,1.030927835,15.46391753,83.50515464,20,2,47.42268041237113,0.07024795420395369
Alameda,2000,7,92,118,18,64,38,1453116,45.76271186,8.120480402,5.93220339,15.25423729,78.81355932,21,2,54.23728813559321,0.4817234136847987
Alameda,2001,18,88,109,13,46,39,1465564,57.79816514,7.437409762000001,16.51376147,11.926605499999999,71.55963303,22,2,42.20183486238533,1.2281961074371368
Alameda,2002,9,115,154,14,69,49,1468468,55.19480519,10.48711991,5.844155843999999,9.090909091,85.06493506,23,2,44.805194805194795,0.6128836311039805
Alameda,2003,14,110,146,19,70,43,1467187,52.05479452,9.951015106,9.589041096,13.01369863,77.39726027,24,2,47.94520547945205,0.9542069279512427
Alameda,2004,16,92,124,9,66,41,1465540,46.77419355,8.461045076,12.90322581,7.258064516,79.83870968,25,2,53.225806451612904,1.0917477516819738
Alameda,2005,14,105,132,6,71,49,1459882,46.21212121,9.041826667999999,10.60606061,4.545454545,84.84848485,26,2,53.78787878787878,0.9589816163224152
Alameda,2006,20,155,178,14,67,77,1464839,62.35955056,12.15150607,11.23595506,7.865168539,80.8988764,27,2,37.640449438202246,1.3653377606685786
Alameda,2007,10,121,163,13,49,66,1476401,69.93865031,11.04036099,6.134969325,7.9754601229999995,85.88957055,28,2,30.061349693251532,0.6773227598735032
Alameda,2008,6,126,146,10,34,52,1491781,76.71232877,9.786959346,4.109589041,6.849315067999999,89.04109589,29,2,23.28767123287671,0.4022038087360008
Alameda,2009,7,116,141,15,45,54,1503827,68.08510638,9.376078498,4.964539007,10.63829787,84.39716312,30,2,31.914893617021278,0.46547907438821085
Alameda,2010,6,109,137,12,54,55,1513493,60.58394161,9.0519084,4.379562044,8.759124088,86.86131387,31,2,39.416058394160586,0.39643394452435526
Alameda,2011,6,123,139,9,36,51,1532186,74.10071942,9.072005618,4.316546763,6.474820144,89.20863309,32,2,25.89928057553957,0.3915973648107997
Alameda,2012,6,135,157,14,59,62,1554698,62.42038217,10.09842426,3.821656051,8.917197452,87.2611465,33,2,37.57961783439491,0.38592704177917514
Alameda,2013,11,104,116,12,57,57,1576023,50.86206897,7.360298676,9.482758621,10.34482759,80.17241379,34,2,49.13793103448275,0.6979593571921222
Alameda,2014,4,83,108,12,61,45,1600366,43.51851852,6.748456291,3.7037037039999996,11.11111111,85.18518519,35,2,56.48148148148147,0.2499428255786489
Alameda,2015,4,111,130,13,76,45,1621005,41.53846154,8.019716164,3.076923077,10.0,86.92307692,36,2,58.46153846153847,0.2467604973457824
Alameda,2016,8,108,122,7,64,46,1637176,47.54098361,7.451856123,6.557377048999999,5.7377049179999995,87.70491803,37,2,52.459016393442624,0.4886463031463935
Tulare,1980,0,27,34,4,24,13,247400,29.41176471,13.74292643,0.0,11.76470588,88.23529412,1,3,70.58823529411767,0.0
Tulare,1981,0,19,33,8,30,10,254000,9.090909091,12.99212598,0.0,24.24242424,75.75757576,2,3,90.9090909090909,0.0
Tulare,1982,2,19,35,10,28,11,260200,20.0,13.45119139,5.714285714,28.57142857,65.71428571,3,3,80.0,0.7686395080707149
Tulare,1983,0,18,30,11,27,11,267600,10.0,11.21076233,0.0,36.66666667,63.33333333,4,3,90.0,0.0
Tulare,1984,2,17,38,6,29,7,273800,23.68421053,13.87874361,5.263157895,15.78947368,78.94736842,5,3,76.31578947368422,0.7304601899196493
Tulare,1985,1,18,27,12,19,7,280600,29.62962963,9.622238061000001,3.7037037039999996,44.44444444,51.85185185,6,3,70.37037037037038,0.3563791874554526
Tulare,1986,0,14,25,9,24,7,286600,4.0,8.722958828,0.0,36.0,64.0,7,3,96.0,0.0
Tulare,1987,0,26,36,12,29,12,292700,19.44444444,12.29928254,0.0,33.33333333,66.66666667,8,3,80.55555555555556,0.0
Tulare,1988,0,10,32,8,22,7,299200,31.25,10.69518717,0.0,25.0,75.0,9,3,68.75,0.0
Tulare,1989,0,16,27,7,24,9,304000,11.11111111,8.881578947000001,0.0,25.92592593,74.07407407,10,3,88.88888888888891,0.0
Tulare,1990,0,19,28,8,19,9,313100,32.14285714,8.942829767000001,0.0,28.57142857,71.42857143,11,3,67.85714285714286,0.0
Tulare,1991,1,23,38,8,30,15,323847,21.05263158,11.73393609,2.631578947,21.05263158,76.31578947,12,3,78.94736842105263,0.30878779176586474
Tulare,1992,1,22,38,9,28,14,332167,26.31578947,11.44002866,2.631578947,23.68421053,73.68421053,13,3,73.68421052631578,0.3010533857969034
Tulare,1993,2,17,28,7,21,8,338719,25.0,8.266439143,7.142857143,25.0,67.85714286,14,3,75.0,0.5904599387693044
Tulare,1994,4,30,47,9,34,15,344244,27.65957447,13.65310652,8.510638298,19.14893617,72.34042553,15,3,72.3404255319149,1.1619665121251206
Tulare,1995,7,27,41,9,25,14,350848,39.02439024,11.68597227,17.07317073,21.95121951,60.97560976,16,3,60.97560975609756,1.9951659978110179
Tulare,1996,3,20,24,2,17,9,352969,29.16666667,6.799463976,12.5,8.333333332999999,79.16666667,17,3,70.83333333333334,0.8499329969487406
Tulare,1997,1,21,33,9,24,9,357261,27.27272727,9.236944419,3.03030303,27.27272727,69.69696970000001,18,3,72.72727272727273,0.27990740662988683
Tulare,1998,2,13,23,2,13,13,360065,43.47826087,6.387735547999999,8.695652174,8.695652174,82.60869565,19,3,56.52173913043478,0.5554552650215934
Tulare,1999,2,12,25,7,15,11,364256,40.0,6.863304928,8.0,28.0,64.0,20,3,60.0,0.5490643942721602
Tulare,2000,1,13,18,3,16,5,369633,11.11111111,4.869695076,5.555555556,16.66666667,77.77777778,21,3,88.88888888888891,0.27053861532925905
Tulare,2001,3,17,27,8,22,9,374152,18.51851852,7.216318502000001,11.11111111,29.62962963,59.25925926,22,3,81.48148148148148,0.8018131668412838
Tulare,2002,5,21,33,7,25,19,381194,24.24242424,8.657009292,15.15151515,21.21212121,63.63636364,23,3,75.75757575757575,1.3116680745237335
Tulare,2003,9,26,33,10,27,12,390370,18.18181818,8.453518457000001,27.27272727,30.303030300000003,42.42424242,24,3,81.81818181818183,2.30550503368599
Tulare,2004,7,24,30,4,25,12,399913,16.66666667,7.501631605,23.33333333,13.33333333,63.33333333,25,3,83.33333333333334,1.7503807078039473
Tulare,2005,5,50,58,11,35,25,408403,39.65517241,14.20165866,8.620689655,18.96551724,72.41379309999998,26,3,60.3448275862069,1.2242809186024588
Tulare,2006,16,35,50,3,33,21,416092,34.0,12.01657326,32.0,6.0,62.0,27,3,66.0,3.845303442507907
Tulare,2007,6,27,39,9,30,20,423608,23.07692308,9.206624993,15.38461538,23.07692308,61.53846154,28,3,76.92307692307693,1.4164038450643046
Tulare,2008,13,37,43,5,24,20,431471,44.18604651,9.965907326,30.23255814,11.62790698,58.13953488,29,3,55.8139534883721,3.0129487265656323
Tulare,2009,5,24,32,3,21,16,438408,34.375,7.2991368770000005,15.625,9.375,75.0,30,3,65.625,1.1404901370412948
Tulare,2010,9,33,40,10,26,20,443638,35.0,9.016360186,22.5,25.0,52.5,31,3,65.0,2.028681041750256
Tulare,2011,9,28,39,3,21,15,447350,46.15384615,8.718006036,23.07692308,7.692307692000001,69.23076923,32,3,53.84615384615386,2.011847546663686
Tulare,2012,7,25,36,10,20,12,452000,44.44444444,7.96460177,19.44444444,27.77777778,52.77777778,33,3,55.55555555555557,1.5486725663716814
Tulare,2013,13,32,43,6,28,11,455891,34.88372093,9.432079159,30.23255814,13.95348837,55.81395349,34,3,65.11627906976744,2.8515588155940783
Tulare,2014,3,27,38,8,23,8,459910,39.47368421,8.262486139,7.894736842,21.05263158,71.05263158,35,3,60.526315789473685,0.6523015372572895
Tulare,2015,13,33,48,5,26,18,464337,45.83333333,10.33731966,27.08333333,10.41666667,62.5,36,3,54.16666666666666,2.7996907418534382
Tulare,2016,5,29,34,7,21,10,467960,38.23529412,7.265578255,14.70588235,20.58823529,64.70588235,37,3,61.764705882352935,1.0684673903752457
Fresno,1980,1,69,111,7,78,39,517400,29.72972973,21.45342095,0.900900901,6.3063063060000015,92.79279279,1,4,70.27027027027027,0.1932740626207963
Fresno,1981,0,40,68,10,51,19,529000,25.0,12.85444234,0.0,14.70588235,85.29411765,2,4,75.0,0.0
Fresno,1982,2,48,76,15,53,28,541600,30.26315789,14.03249631,2.631578947,19.73684211,77.63157895,3,4,69.73684210526315,0.36927621861152143
Fresno,1983,0,35,70,17,51,18,555900,27.14285714,12.59219284,0.0,24.28571429,75.71428571,4,4,72.85714285714283,0.0
Fresno,1984,0,51,76,29,54,17,571300,28.94736842,13.30299317,0.0,38.15789474,61.84210526,5,4,71.05263157894737,0.0
Fresno,1985,2,58,89,25,62,28,582800,30.33707865,15.27110501,2.247191011,28.08988764,69.66292135,6,4,69.66292134831461,0.34317089910775567
Fresno,1986,0,42,96,30,72,29,593300,25.0,16.18068431,0.0,31.25,68.75,7,4,75.0,0.0
Fresno,1987,0,32,70,26,48,23,609100,31.42857143,11.49236579,0.0,37.14285714,62.85714286,8,4,68.57142857142857,0.0
Fresno,1988,0,39,70,16,53,17,627500,24.28571429,11.15537849,0.0,22.85714286,77.14285714,9,4,75.71428571428571,0.0
Fresno,1989,4,43,71,22,54,16,649000,23.94366197,10.93990755,5.633802817,30.98591549,63.38028169,10,4,76.05633802816901,0.6163328197226502
Fresno,1990,4,58,100,25,80,30,670200,20.0,14.92091913,4.0,25.0,71.0,11,4,80.0,0.5968367651447329
Fresno,1991,8,54,92,23,70,33,695373,23.91304348,13.23030949,8.695652174,25.0,66.30434783,12,4,76.08695652173914,1.1504616946588377
Fresno,1992,8,92,138,25,96,60,716140,30.43478261,19.26997514,5.7971014489999995,18.11594203,76.08695652,13,4,69.56521739130434,1.11710000837825
Fresno,1993,14,106,138,22,86,45,730722,37.68115942,18.88543112,10.14492754,15.94202899,73.91304348,14,4,62.31884057971014,1.915913302186057
Fresno,1994,14,103,131,19,68,46,740909,48.09160305,17.68098376,10.6870229,14.50381679,74.80916031,15,4,51.90839694656489,1.889570783996415
Fresno,1995,23,96,116,18,61,51,755971,47.41379310000001,15.34450396,19.82758621,15.51724138,64.65517241,16,4,52.58620689655172,3.0424447498647433
Fresno,1996,9,70,99,15,49,32,766333,50.50505051,12.91866591,9.090909091,15.15151515,75.75757576,17,4,49.4949494949495,1.1744241733032506
Fresno,1997,10,66,92,13,41,30,774838,55.43478261,11.87344968,10.86956522,14.13043478,75.0,18,4,44.56521739130434,1.2905923560795933
Fresno,1998,3,40,60,9,29,19,780261,51.66666667,7.689734588999999,5.0,15.0,80.0,19,4,48.33333333333334,0.38448672944053336
Fresno,1999,4,27,47,15,32,10,789748,31.91489362,5.951265467000001,8.510638298,31.91489362,59.57446809,20,4,68.08510638297872,0.5064906780390707
Fresno,2000,2,19,40,5,28,11,804393,30.0,4.972693696,5.0,12.5,82.5,21,4,70.0,0.2486346847871625
Fresno,2001,13,41,61,7,39,18,815003,36.06557377,7.484635026,21.31147541,11.47540984,67.21311475,22,4,63.93442622950821,1.5950861530571054
Fresno,2002,10,52,70,12,47,28,828637,32.85714286,8.447607336,14.28571429,17.14285714,68.57142857,23,4,67.14285714285714,1.20680104798603
Fresno,2003,13,45,68,13,46,22,845917,32.35294118,8.038613717,19.11764706,19.11764706,61.76470588,24,4,67.64705882352942,1.5367937989188065
Fresno,2004,9,57,77,19,49,23,860226,36.36363636,8.951136097000001,11.68831169,24.67532468,63.63636364,25,4,63.63636363636363,1.0462366866381625
Fresno,2005,13,58,84,8,43,34,871910,48.80952381,9.63402186,15.47619048,9.523809523999999,75.0,26,4,51.19047619047619,1.490979573579842
Fresno,2006,16,54,78,10,43,32,886376,44.87179487,8.799877253,20.51282051,12.82051282,66.66666667,27,4,55.12820512820514,1.8051030262552235
Fresno,2007,21,63,78,10,43,26,899826,44.87179487,8.668342546,26.92307692,12.82051282,60.25641026,28,4,55.12820512820514,2.333784531676124
Fresno,2008,14,43,65,15,36,21,913239,44.61538462,7.117523452,21.53846154,23.07692308,55.38461538,29,4,55.384615384615394,1.5330050512516438
Fresno,2009,26,57,78,12,47,25,923895,39.74358974,8.442517818999999,33.33333333,15.38461538,51.28205128,30,4,60.256410256410255,2.8141726061944268
Fresno,2010,25,48,67,13,36,27,933075,46.26865672,7.180558905,37.31343284,19.40298507,43.28358209,31,4,53.731343283582106,2.6793130241406105
Fresno,2011,19,34,55,11,37,19,941904,32.72727273,5.83923627,34.54545455,20.0,45.45454545,32,4,67.27272727272727,2.017190711579949
Fresno,2012,23,62,83,17,63,21,950364,24.09638554,8.733495797,27.71084337,20.48192771,51.80722892,33,4,75.90361445783131,2.420125341448119
Fresno,2013,18,44,62,13,40,19,959142,35.48387097,6.464110632000001,29.03225806,20.96774194,50.0,34,4,64.51612903225806,1.8766772803192855
Fresno,2014,17,55,68,8,52,20,969193,23.52941176,7.0161464229999995,25.0,11.76470588,63.23529412,35,4,76.47058823529412,1.754036605712175
Fresno,2015,11,55,64,11,29,15,979636,54.6875,6.533038802,17.1875,17.1875,65.625,36,4,45.3125,1.122866044122511
Fresno,2016,11,46,70,9,32,19,988072,54.28571429,7.0845039629999995,15.71428571,12.85714286,71.42857143,37,4,45.714285714285715,1.1132791942287605
San Joaquin,1980,3,29,64,8,43,20,350200,32.8125,18.27527127,4.6875,12.5,82.8125,1,5,67.1875,0.8566533409480298
San Joaquin,1981,3,25,61,18,54,23,362000,11.47540984,16.85082873,4.918032787,29.50819672,65.57377049,2,5,88.52459016393442,0.8287292817679558
San Joaquin,1982,1,38,76,11,58,23,374100,23.68421053,20.31542368,1.315789474,14.47368421,84.21052632,3,5,76.31578947368422,0.2673082063619353
San Joaquin,1983,0,24,42,14,31,15,386700,26.19047619,10.86113266,0.0,33.33333333,66.66666667,4,5,73.80952380952381,0.0
San Joaquin,1984,0,24,53,15,37,12,399800,30.18867925,13.25662831,0.0,28.30188679,71.69811321,5,5,69.81132075471697,0.0
San Joaquin,1985,0,28,55,19,41,18,417200,25.45454545,13.183125599999999,0.0,34.54545455,65.45454545,6,5,74.54545454545455,0.0
San Joaquin,1986,2,31,65,18,48,15,433700,26.15384615,14.98731842,3.076923077,27.69230769,69.23076923,7,5,73.84615384615384,0.46114825916532165
San Joaquin,1987,0,27,54,16,38,17,448800,29.62962963,12.03208556,0.0,29.62962963,70.37037037,8,5,70.37037037037038,0.0
San Joaquin,1988,4,40,68,21,59,18,461400,13.23529412,14.73775466,5.8823529410000015,30.88235294,63.23529412,9,5,86.76470588235294,0.8669267446900737
San Joaquin,1989,7,44,65,17,52,18,471500,20.0,13.78579003,10.76923077,26.15384615,63.07692308,10,5,80.0,1.4846235418875928
San Joaquin,1990,8,52,87,29,76,26,481900,12.64367816,18.05353808,9.195402299,33.33333333,57.47126437,11,5,87.35632183908045,1.6600954554886906
San Joaquin,1991,10,48,70,14,45,24,493965,35.71428571,14.17104451,14.28571429,20.0,65.71428571,12,5,64.28571428571429,2.0244349296002753
San Joaquin,1992,8,48,75,17,51,29,503273,32.0,14.90244857,10.66666667,22.66666667,66.66666667,13,5,68.0,1.5895945143093313
San Joaquin,1993,14,56,73,11,49,32,508328,32.87671233,14.36080641,19.17808219,15.06849315,65.75342466,14,5,67.12328767123286,2.7541272564171164
San Joaquin,1994,13,56,70,15,39,26,513779,44.28571429,13.62453506,18.57142857,21.42857143,60.0,15,5,55.714285714285715,2.5302707973661827
San Joaquin,1995,12,50,66,13,46,27,522089,30.303030300000003,12.64152281,18.18181818,19.696969699999997,62.12121212,16,5,69.6969696969697,2.2984586919088508
San Joaquin,1996,11,48,67,18,52,22,528655,22.3880597,12.67367187,16.41791045,26.86567164,56.71641791,17,5,77.61194029850745,2.0807520973035345
San Joaquin,1997,19,64,77,12,46,34,536476,40.25974026,14.35292539,24.67532468,15.58441558,59.74025974,18,5,59.74025974025975,3.5416309396878893
San Joaquin,1998,3,28,45,7,35,13,543745,22.22222222,8.27593817,6.666666667,15.55555556,77.77777778,19,5,77.7777777777778,0.5517292113030925
San Joaquin,1999,7,24,42,10,27,17,554706,35.71428571,7.571578457999999,16.66666667,23.80952381,59.52380952,20,5,64.28571428571429,1.261929742962939
San Joaquin,2000,3,28,43,11,38,12,568991,11.62790698,7.557237285,6.976744186,25.58139535,67.44186047,21,5,88.3720930232558,0.5272491129033676
San Joaquin,2001,9,30,52,7,35,11,588581,32.69230769,8.834807782999999,17.30769231,13.46153846,69.23076923,22,5,67.30769230769229,1.529101347138287
San Joaquin,2002,12,42,63,15,39,24,603544,38.095238099999996,10.43834418,19.04761905,23.80952381,57.14285714,23,5,61.904761904761905,1.9882560343570643
San Joaquin,2003,8,37,65,11,51,23,621108,21.53846154,10.4651687,12.30769231,16.92307692,70.76923077,24,5,78.46153846153847,1.2880207628946978
San Joaquin,2004,9,31,57,8,39,19,638522,31.57894737,8.92686548,15.78947368,14.03508772,70.17543859999999,25,5,68.42105263157895,1.4095050757843897
San Joaquin,2005,9,43,61,8,38,23,651625,37.70491803,9.361212354,14.75409836,13.114754099999999,72.13114754,26,5,62.295081967213115,1.3811624784193361
San Joaquin,2006,8,36,61,9,40,28,660885,34.42622951,9.230047588,13.114754099999999,14.75409836,72.13114754,27,5,65.57377049180327,1.2104980442890971
San Joaquin,2007,9,39,51,6,30,21,669737,41.17647059,7.614929442,17.64705882,11.76470588,70.58823529,28,5,58.82352941176471,1.343811078079903
San Joaquin,2008,5,27,35,6,22,14,675248,37.14285714,5.183280808999999,14.28571429,17.14285714,68.57142857,29,5,62.85714285714285,0.7404686870601616
San Joaquin,2009,4,42,61,8,35,22,680421,42.62295082,8.965037822000001,6.557377048999999,13.114754099999999,80.32786885,30,5,57.377049180327866,0.5878713326014335
San Joaquin,2010,14,49,66,7,38,30,686761,42.42424242,9.610330231,21.21212121,10.60606061,68.18181818,31,5,57.57575757575758,2.038554897555336
San Joaquin,2011,8,73,91,13,45,35,694410,50.54945055,13.10464999,8.791208791,14.28571429,76.92307692,32,5,49.45054945054945,1.152057142034245
San Joaquin,2012,9,77,92,13,48,36,700638,47.82608696,13.13088928,9.782608696,14.13043478,76.08695652,33,5,52.17391304347826,1.2845435160525123
San Joaquin,2013,2,47,52,8,25,17,706148,51.92307692,7.363895387,3.8461538460000004,15.38461538,80.76923077,34,5,48.07692307692307,0.2832267456680469
San Joaquin,2014,1,58,71,10,32,28,717490,54.92957746,9.895608301000001,1.408450704,14.08450704,84.50704225,35,5,45.07042253521128,0.1393747648050844
San Joaquin,2015,2,61,72,4,30,24,728110,58.33333333,9.888615731,2.777777778,5.555555556,91.66666667,36,5,41.66666666666667,0.27468377030943125
San Joaquin,2016,1,57,67,4,17,18,738343,74.62686567,9.074373292999999,1.4925373130000001,5.970149254,92.53731343,37,5,25.373134328358212,0.13543840735268026
Monterey,1980,0,17,27,4,20,7,292100,25.92592593,9.243409791,0.0,14.81481481,85.18518519,1,6,74.07407407407408,0.0
Monterey,1981,0,10,26,7,18,6,299900,30.76923077,8.669556519,0.0,26.92307692,73.07692308,2,6,69.23076923076923,0.0
Monterey,1982,2,15,31,11,25,10,306600,19.35483871,10.11089367,6.451612902999999,35.48387097,58.06451613,3,6,80.64516129032258,0.6523157208088715
Monterey,1983,0,7,14,5,12,4,314400,14.28571429,4.452926209,0.0,35.71428571,64.28571429,4,6,85.71428571428571,0.0
Monterey,1984,0,12,23,7,16,7,321700,30.43478261,7.149518185,0.0,30.43478261,69.56521739,5,6,69.56521739130434,0.0
Monterey,1985,0,16,27,8,19,5,327400,29.62962963,8.246792914,0.0,29.62962963,70.37037037,6,6,70.37037037037038,0.0
