county,years,gang_killings,guns_involved,murders,passion_murder,solved,youth_murder,pop,unsolved_percentage,murder_per_100_thousand,percentage_gang_killings,percentage_passion,percentage_other,year_code,county_code,percentage_solved
Modoc,2012,0,1,1,1,1,0,9634,0.0,10.3799045,0.0,100.0,0.0,33,2,100.0
Sutter,2012,0,4,7,2,6,2,96048,14.28571429,7.288022655,0.0,28.57142857,71.42857143,33,3,85.71428571428571
Colusa,2012,1,1,1,0,1,1,21781,0.0,4.591157431,100.0,0.0,0.0,33,4,100.0
San Mateo,2012,1,8,10,1,3,3,740850,70.0,1.349800904,10.0,10.0,80.0,33,5,30.0
Monterey,2012,23,39,47,3,16,22,424036,65.95744681,11.08396457,48.93617021,6.382978723,44.68085106,33,6,34.04255319148936
Nevada,2012,0,0,1,0,1,0,98032,0.0,1.020075078,0.0,0.0,100.0,33,7,100.0
Mono,2012,0,0,0,0,0,0,14100,0.0,0.0,0.0,0.0,0.0,33,8,
San Joaquin,2012,9,77,92,13,48,36,700638,47.82608696,13.13088928,9.782608696,14.13043478,76.08695652,33,9,52.17391304347826
Riverside,2012,4,60,95,22,65,21,2252777,31.57894737,4.2170174860000005,4.210526316,23.15789474,72.63157895,33,10,68.42105263157895
Sacramento,2012,6,76,96,20,68,25,1444986,29.16666667,6.643662984,6.25,20.83333333,72.91666667,33,11,70.83333333333334
San Luis Obispo,2012,0,1,6,2,6,1,272527,0.0,2.201616721,0.0,33.33333333,66.66666667,33,12,100.0
Siskiyou,2012,0,2,5,3,4,0,44765,20.0,11.16944041,0.0,60.0,40.0,33,13,80.0
Plumas,2012,0,0,0,0,0,0,19883,0.0,0.0,0.0,0.0,0.0,33,14,
San Benito,2012,0,0,1,1,1,0,56333,0.0,1.775158433,0.0,100.0,0.0,33,15,100.0
El Dorado,2012,0,3,5,1,5,1,181157,0.0,2.760036874,0.0,20.0,80.0,33,16,100.0
Butte,2012,3,9,13,2,11,3,221708,15.38461538,5.8635682970000005,23.07692308,15.38461538,61.53846154,33,17,84.61538461538461
Shasta,2012,0,3,9,1,8,1,177804,11.11111111,5.061753391,0.0,11.11111111,88.88888889,33,18,88.8888888888889
Stanislaus,2012,5,35,44,5,30,18,523698,31.81818182,8.401788817,11.36363636,11.36363636,77.27272727,33,19,68.18181818181817
Kings,2012,1,4,5,1,5,2,150028,0.0,3.332711227,20.0,20.0,60.0,33,20,100.0
Sonoma,2012,0,2,5,1,4,1,489576,20.0,1.021291893,0.0,20.0,80.0,33,21,80.0
Glenn,2012,0,0,0,0,0,0,28508,0.0,0.0,0.0,0.0,0.0,33,22,
Sierra,2012,0,0,0,0,0,0,3206,0.0,0.0,0.0,0.0,0.0,33,23,
Lake,2012,0,2,4,0,4,0,64905,0.0,6.1628534010000005,0.0,0.0,100.0,33,24,100.0
Lassen,2012,0,1,1,0,1,0,33002,0.0,3.030119387,0.0,0.0,100.0,33,25,100.0
Mariposa,2012,0,1,3,2,2,1,18223,33.33333333,16.46271196,0.0,66.66666667,33.33333333,33,26,66.66666666666666
Solano,2012,2,28,36,6,21,13,417480,41.66666667,8.623167577,5.555555556,16.66666667,77.77777778,33,27,58.33333333333334
Orange,2012,16,32,59,16,46,25,3083962,22.03389831,1.913123443,27.11864407,27.11864407,45.76271186,33,28,77.96610169491525
Imperial,2012,0,0,3,1,3,0,179402,0.0,1.67222216,0.0,33.33333333,66.66666667,33,29,100.0
Contra Costa,2012,2,52,63,9,37,24,1075825,41.26984127,5.855970999,3.174603175,14.28571429,82.53968254,33,30,58.73015873015874
Calaveras,2012,0,0,0,0,0,0,45305,0.0,0.0,0.0,0.0,0.0,33,31,
Marin,2012,0,0,0,0,0,0,255897,0.0,0.0,0.0,0.0,0.0,33,32,
Santa Cruz,2012,2,7,10,0,4,4,267826,60.0,3.733767446,20.0,0.0,80.0,33,33,40.0
Inyo,2012,0,0,0,0,0,0,18569,0.0,0.0,0.0,0.0,0.0,33,34,
Fresno,2012,23,62,83,17,63,21,950364,24.09638554,8.733495797,27.71084337,20.48192771,51.80722892,33,35,75.90361445783131
San Diego,2012,19,58,114,31,76,40,3173442,33.33333333,3.5923139610000003,16.66666667,27.19298246,56.14035088,33,36,66.66666666666666
Madera,2012,2,2,2,0,2,2,150791,0.0,1.326339105,100.0,0.0,0.0,33,37,100.0
Trinity,2012,0,4,4,2,3,0,13704,25.0,29.18855809,0.0,50.0,50.0,33,38,75.0
Mendocino,2012,0,2,6,3,4,1,87976,33.33333333,6.82004183,0.0,50.0,50.0,33,39,66.66666666666666
Napa,2012,0,0,2,1,2,0,138651,0.0,1.442470664,0.0,50.0,50.0,33,40,100.0
Del Norte,2012,0,1,1,1,1,0,27998,0.0,3.571683692,0.0,100.0,0.0,33,41,100.0
Tulare,2012,7,25,36,10,20,12,452000,44.44444444,7.96460177,19.44444444,27.77777778,52.77777778,33,42,55.555555555555564
Ventura,2012,1,17,24,4,12,6,836782,50.0,2.868130529,4.166666667,16.66666667,79.16666667,33,43,50.0
Alpine,2012,0,0,0,0,0,0,1166,0.0,0.0,0.0,0.0,0.0,33,44,
Yolo,2012,0,0,0,0,0,0,205712,0.0,0.0,0.0,0.0,0.0,33,45,
Alameda,2012,6,135,157,14,59,62,1554698,62.42038217,10.09842426,3.821656051,8.917197452,87.2611465,33,46,37.57961783439491
Yuba,2012,0,3,7,3,6,0,73704,14.28571429,9.497449256,0.0,42.85714286,57.14285714,33,47,85.71428571428571
Tuolumne,2012,0,0,0,0,0,0,55033,0.0,0.0,0.0,0.0,0.0,33,48,
Tehama,2012,0,0,3,1,1,0,63711,66.66666667,4.708763008,0.0,33.33333333,66.66666667,33,49,33.33333333333333
Merced,2012,6,18,23,4,12,10,262946,47.82608696,8.747043119,26.08695652,17.39130435,56.52173913,33,50,52.17391304347826
Santa Barbara,2012,0,3,8,5,8,2,430318,0.0,1.859090254,0.0,62.5,37.5,33,51,100.0
San Francisco,2012,7,48,72,2,29,27,833120,59.72222222,8.642212406,9.722222222000001,2.777777778,87.5,33,52,40.27777777777778
San Bernardino,2012,9,80,112,19,77,19,2077397,31.25,5.391362364,8.035714286000001,16.96428571,75.0,33,53,68.75
Amador,2012,0,0,0,0,0,0,37746,0.0,0.0,0.0,0.0,0.0,33,54,
Humboldt,2012,0,1,2,1,2,0,134816,0.0,1.483503442,0.0,50.0,50.0,33,55,100.0
Los Angeles,2012,215,458,637,65,341,207,9990250,46.4678179,6.376216811,33.75196232,10.20408163,56.04395604,33,56,53.532182103610666
Kern,2012,14,50,70,7,38,16,857808,45.71428571,8.160334247,20.0,10.0,70.0,33,57,54.28571428571429
Santa Clara,2012,18,37,59,12,44,22,1840582,25.42372881,3.205507823,30.50847458,20.33898305,49.15254237,33,58,74.57627118644069
Placer,2013,0,1,3,0,3,0,363863,0.0,0.824486139,0.0,0.0,100.0,34,1,100.0
Modoc,2013,0,0,2,0,2,0,9603,0.0,20.82682495,0.0,0.0,100.0,34,2,100.0
Sutter,2013,3,2,4,1,4,1,96540,0.0,4.143360265,75.0,25.0,0.0,34,3,100.0
Colusa,2013,0,0,0,0,0,0,21972,0.0,0.0,0.0,0.0,0.0,34,4,
San Mateo,2013,0,10,12,3,5,6,749165,58.33333333,1.601783319,0.0,25.0,75.0,34,5,41.66666666666667
Monterey,2013,15,38,47,2,19,21,426613,59.57446809,11.01701073,31.91489362,4.255319149,63.82978723,34,6,40.42553191489361
Nevada,2013,0,1,4,0,2,0,97703,50.0,4.094040101,0.0,0.0,100.0,34,7,50.0
Mono,2013,0,0,0,0,0,0,13902,0.0,0.0,0.0,0.0,0.0,34,8,
San Joaquin,2013,2,47,52,8,25,17,706148,51.92307692,7.363895387,3.846153846,15.38461538,80.76923077,34,9,48.07692307692307
Riverside,2013,5,70,113,32,76,19,2276143,32.74336283,4.964538696,4.424778761000001,28.31858407,67.25663717,34,10,67.25663716814161
Sacramento,2013,6,54,85,17,56,24,1455502,34.11764706,5.839909529,7.058823529,20.0,72.94117647,34,11,65.88235294117646
San Luis Obispo,2013,0,3,5,1,3,0,273441,40.0,1.828548023,0.0,20.0,80.0,34,12,60.0
Siskiyou,2013,0,0,2,0,1,0,44652,50.0,4.479082684,0.0,0.0,100.0,34,13,50.0
Plumas,2013,0,0,1,0,1,0,19769,0.0,5.058424807,0.0,0.0,100.0,34,14,100.0
San Benito,2013,3,2,5,1,2,3,56750,60.0,8.810572687,60.0,20.0,20.0,34,15,40.0
El Dorado,2013,0,2,6,2,4,1,182348,33.33333333,3.29041174,0.0,33.33333333,66.66666667,34,16,66.66666666666666
Butte,2013,1,9,16,1,11,6,222083,31.25,7.204513628,6.25,6.25,87.5,34,17,68.75
Shasta,2013,0,10,12,7,10,0,178537,16.66666667,6.721295866,0.0,58.33333333,41.66666667,34,18,83.33333333333334
Stanislaus,2013,6,28,34,7,23,16,527732,32.35294118,6.442664079,17.64705882,20.58823529,61.76470588,34,19,67.64705882352942
Kings,2013,0,2,6,4,4,2,150330,33.33333333,3.991219318,0.0,66.66666667,33.33333333,34,20,66.66666666666666
Sonoma,2013,0,4,9,1,8,3,494364,11.11111111,1.820520912,0.0,11.11111111,88.88888889,34,21,88.8888888888889
Glenn,2013,0,0,0,0,0,0,28684,0.0,0.0,0.0,0.0,0.0,34,22,
Sierra,2013,0,0,0,0,0,0,3187,0.0,0.0,0.0,0.0,0.0,34,23,
Lake,2013,0,3,5,2,4,0,64790,20.0,7.717240315,0.0,40.0,60.0,34,24,80.0
Lassen,2013,0,0,2,1,2,0,32299,0.0,6.1921421720000005,0.0,50.0,50.0,34,25,100.0
Mariposa,2013,0,0,0,0,0,0,18154,0.0,0.0,0.0,0.0,0.0,34,26,
Solano,2013,0,30,36,3,15,12,420732,58.33333333,8.556515787,0.0,8.333333332999999,91.66666667,34,27,41.66666666666667
Orange,2013,11,36,59,11,49,20,3110678,16.94915254,1.896692618,18.6440678,18.6440678,62.71186441,34,28,83.0508474576271
Imperial,2013,0,1,2,0,2,1,180267,0.0,1.109465404,0.0,0.0,100.0,34,29,100.0
Contra Costa,2013,1,35,47,7,21,18,1089906,55.31914894,4.312298492,2.127659574,14.89361702,82.9787234,34,30,44.680851063829785
Calaveras,2013,0,3,5,3,3,2,45116,40.0,11.08254278,0.0,60.0,40.0,34,31,60.0
Marin,2013,0,1,2,0,1,1,258721,50.0,0.7730334990000001,0.0,0.0,100.0,34,32,50.0
Santa Cruz,2013,4,8,12,2,8,4,270609,33.33333333,4.434442313,33.33333333,16.66666667,50.0,34,33,66.66666666666666
Inyo,2013,0,0,0,0,0,0,18585,0.0,0.0,0.0,0.0,0.0,34,34,
Fresno,2013,18,44,62,13,40,19,959142,35.48387097,6.464110632000001,29.03225806,20.96774194,50.0,34,35,64.51612903225806
San Diego,2013,5,43,86,23,62,25,3207852,27.90697674,2.680921688,5.813953487999999,26.74418605,67.44186047,34,36,72.09302325581395
Madera,2013,6,13,14,0,6,7,152220,57.14285714,9.197214557999999,42.85714286,0.0,57.14285714,34,37,42.857142857142854
Trinity,2013,0,2,2,0,2,0,13667,0.0,14.63378942,0.0,0.0,100.0,34,38,100.0
Mendocino,2013,0,2,4,0,1,1,88040,75.0,4.543389368,0.0,0.0,100.0,34,39,25.0
Napa,2013,0,0,2,1,2,0,139282,0.0,1.435935728,0.0,50.0,50.0,34,40,100.0
Del Norte,2013,0,1,1,0,1,1,27544,0.0,3.630554749,0.0,0.0,100.0,34,41,100.0
Tulare,2013,13,32,43,6,28,11,455891,34.88372093,9.432079159,30.23255814,13.95348837,55.81395349,34,42,65.11627906976744
Ventura,2013,7,29,41,4,25,17,842964,39.02439024,4.86379015,17.07317073,9.756097561,73.17073171,34,43,60.97560975609756
Alpine,2013,0,0,0,0,0,0,1164,0.0,0.0,0.0,0.0,0.0,34,44,
Yolo,2013,0,1,6,2,3,0,208223,50.0,2.881526056,0.0,33.33333333,66.66666667,34,45,50.0
Alameda,2013,11,104,116,12,57,57,1576023,50.86206897,7.360298676,9.482758621,10.34482759,80.17241379,34,46,49.13793103448275
Yuba,2013,0,1,3,1,3,1,74352,0.0,4.034861201,0.0,33.33333333,66.66666667,34,47,100.0
Tuolumne,2013,0,0,0,0,0,0,54894,0.0,0.0,0.0,0.0,0.0,34,48,
Tehama,2013,0,1,5,1,4,1,63731,20.0,7.8454755139999985,0.0,20.0,80.0,34,49,80.0
Merced,2013,2,26,30,1,14,13,264815,53.33333333,11.32866341,6.666666667,3.333333333,90.0,34,50,46.66666666666666
Santa Barbara,2013,2,3,6,0,3,2,435329,50.0,1.378267931,33.33333333,0.0,66.66666667,34,51,50.0
San Francisco,2013,4,36,54,1,26,22,844066,51.85185185,6.3976039789999986,7.407407407000001,1.851851852,90.74074074,34,52,48.148148148148145
San Bernardino,2013,5,89,136,24,79,37,2091890,41.91176471,6.501297869,3.676470588,17.64705882,78.67647059,34,53,58.08823529411765
Amador,2013,0,0,0,0,0,0,37582,0.0,0.0,0.0,0.0,0.0,34,54,
Humboldt,2013,1,3,9,1,9,1,134895,0.0,6.671855888,11.11111111,11.11111111,77.77777778,34,55,100.0
Los Angeles,2013,218,471,592,51,267,210,10056283,54.89864865,5.886866947000001,36.82432432,8.614864865,54.56081081,34,56,45.10135135135135
Kern,2013,10,47,71,12,42,19,868181,40.84507042,8.178018178,14.08450704,16.90140845,69.01408451,34,57,59.15492957746479
Santa Clara,2013,11,34,59,19,45,17,1866836,23.72881356,3.16042759,18.6440678,32.20338983,49.15254237,34,58,76.27118644067797
Placer,2014,0,1,2,1,2,0,367878,0.0,0.543658495,0.0,50.0,50.0,35,1,100.0
Modoc,2014,0,4,4,0,4,1,9564,0.0,41.82350481,0.0,0.0,100.0,35,2,100.0
Sutter,2014,0,3,5,1,5,0,97102,0.0,5.149224526999999,0.0,20.0,80.0,35,3,100.0
Colusa,2014,0,0,0,0,0,0,22139,0.0,0.0,0.0,0.0,0.0,35,4,
San Mateo,2014,0,8,13,3,6,4,756866,53.84615385,1.717609194,0.0,23.07692308,76.92307692,35,5,46.153846153846146
Monterey,2014,8,36,40,3,17,12,429810,57.5,9.306437727999999,20.0,7.5,72.5,35,6,42.5
Nevada,2014,0,1,3,0,1,0,98291,66.66666667,3.052161439,0.0,0.0,100.0,35,7,33.33333333333333
Mono,2014,0,0,0,0,0,0,13939,0.0,0.0,0.0,0.0,0.0,35,8,
San Joaquin,2014,1,58,71,10,32,28,717490,54.92957746,9.895608301000001,1.408450704,14.08450704,84.50704225,35,9,45.07042253521128
Riverside,2014,6,68,106,27,68,29,2305693,35.8490566,4.597316295,5.660377358,25.47169811,68.86792453,35,10,64.15094339622641
Sacramento,2014,5,56,87,18,63,21,1473374,27.5862069,5.9048143920000005,5.747126437,20.68965517,73.56321839,35,11,72.41379310344827
San Luis Obispo,2014,0,1,3,2,3,0,275999,0.0,1.08696046,0.0,66.66666667,33.33333333,35,12,100.0
Siskiyou,2014,0,0,2,2,2,0,44607,0.0,4.483601229,0.0,100.0,0.0,35,13,100.0
Plumas,2014,0,1,1,0,1,0,19692,0.0,5.078204347,0.0,0.0,100.0,35,14,100.0
San Benito,2014,0,3,4,0,2,1,57167,50.0,6.997043749,0.0,0.0,100.0,35,15,50.0
El Dorado,2014,0,3,3,2,3,0,182578,0.0,1.643133346,0.0,66.66666667,33.33333333,35,16,100.0
Butte,2014,0,7,12,2,10,3,223727,16.66666667,5.363679842,0.0,16.66666667,83.33333333,35,17,83.33333333333334
Shasta,2014,0,6,11,4,11,2,178949,0.0,6.147002777000001,0.0,36.36363636,63.63636364,35,18,100.0
Stanislaus,2014,5,22,34,4,19,8,531588,44.11764706,6.395930683,14.70588235,11.76470588,73.52941176,35,19,55.88235294117647
Kings,2014,1,2,7,4,7,1,149507,0.0,4.682055021,14.28571429,57.14285714,28.57142857,35,20,100.0
Sonoma,2014,0,4,7,3,6,3,497957,14.28571429,1.405743869,0.0,42.85714286,57.14285714,35,21,85.71428571428571
Glenn,2014,0,0,1,1,1,1,28828,0.0,3.4688497289999995,0.0,100.0,0.0,35,22,100.0
Sierra,2014,0,0,0,0,0,0,3161,0.0,0.0,0.0,0.0,0.0,35,23,
Lake,2014,0,2,6,1,4,0,65129,33.33333333,9.212485989,0.0,16.66666667,83.33333333,35,24,66.66666666666666
Lassen,2014,0,2,3,1,1,0,31842,66.66666667,9.421518749,0.0,33.33333333,66.66666667,35,25,33.33333333333333
Mariposa,2014,0,0,0,0,0,0,18127,0.0,0.0,0.0,0.0,0.0,35,26,
Solano,2014,0,24,28,5,17,11,425494,39.28571429,6.58058633,0.0,17.85714286,82.14285714,35,27,60.71428571428571
Orange,2014,11,41,70,13,49,25,3138057,30.0,2.230679685,15.71428571,18.57142857,65.71428571,35,28,70.0
Imperial,2014,0,1,3,2,2,0,182989,33.33333333,1.639442808,0.0,66.66666667,33.33333333,35,29,66.66666666666666
Contra Costa,2014,4,47,53,3,27,22,1103248,49.05660377,4.803996925,7.547169811,5.660377358,86.79245283,35,30,50.9433962264151
Calaveras,2014,0,0,0,0,0,0,45010,0.0,0.0,0.0,0.0,0.0,35,31,
Marin,2014,0,3,5,1,4,0,261104,20.0,1.914945769,0.0,20.0,80.0,35,32,80.0
Santa Cruz,2014,4,8,10,0,5,5,271860,50.0,3.678363864,40.0,0.0,60.0,35,33,50.0
Inyo,2014,0,0,0,0,0,0,18626,0.0,0.0,0.0,0.0,0.0,35,34,
Fresno,2014,17,55,68,8,52,20,969193,23.52941176,7.016146423,25.0,11.76470588,63.23529412,35,35,76.47058823529412
San Diego,2014,1,44,82,18,49,18,3247475,40.24390244,2.525038684,1.219512195,21.95121951,76.82926829,35,36,59.7560975609756
Madera,2014,2,7,9,2,5,3,154057,44.44444444,5.841993548,22.22222222,22.22222222,55.55555556,35,37,55.555555555555564
Trinity,2014,0,3,3,2,3,0,13613,0.0,22.03775803,0.0,66.66666667,33.33333333,35,38,100.0
Mendocino,2014,0,3,6,2,5,1,88440,16.66666667,6.784260516,0.0,33.33333333,66.66666667,35,39,83.33333333333334
Napa,2014,0,1,5,2,5,0,140550,0.0,3.557452864,0.0,40.0,60.0,35,40,100.0
Del Norte,2014,0,1,1,0,0,0,27210,100.0,3.675119441,0.0,0.0,100.0,35,41,0.0
Tulare,2014,3,27,38,8,23,8,459910,39.47368421,8.262486139,7.894736842,21.05263158,71.05263158,35,42,60.526315789473685
Ventura,2014,3,15,21,1,6,8,848038,71.42857143,2.476304128,14.28571429,4.761904762,80.95238095,35,43,28.57142857142857
Alpine,2014,0,0,0,0,0,0,1163,0.0,0.0,0.0,0.0,0.0,35,44,
Yolo,2014,0,4,6,2,6,0,209921,0.0,2.858218092,0.0,33.33333333,66.66666667,35,45,100.0
Alameda,2014,4,83,108,12,61,45,1600366,43.51851852,6.748456291,3.703703704,11.11111111,85.18518519,35,46,56.48148148148147
Yuba,2014,0,0,2,1,2,0,74975,0.0,2.667555852,0.0,50.0,50.0,35,47,100.0
Tuolumne,2014,0,1,1,0,0,0,54684,100.0,1.828688465,0.0,0.0,100.0,35,48,0.0
Tehama,2014,0,5,6,2,4,1,63847,33.33333333,9.397465817,0.0,33.33333333,66.66666667,35,49,66.66666666666666
Merced,2014,6,27,30,3,16,12,267659,46.66666667,11.20829115,20.0,10.0,70.0,35,50,53.33333333333334
Santa Barbara,2014,0,16,22,5,20,15,440090,9.090909091,4.998977482,0.0,22.72727273,77.27272727,35,51,90.9090909090909
San Francisco,2014,3,33,47,7,25,19,854421,46.80851064,5.500801127000001,6.382978723,14.89361702,78.72340426,35,52,53.19148936170214
San Bernardino,2014,6,85,125,35,80,33,2110975,36.0,5.921434408,4.8,28.0,67.2,35,53,64.0
Amador,2014,0,0,1,1,1,0,37448,0.0,2.670369579,0.0,100.0,0.0,35,54,100.0
Humboldt,2014,0,10,12,2,9,2,134668,25.0,8.910802862999999,0.0,16.66666667,83.33333333,35,55,75.0
Los Angeles,2014,212,417,572,70,286,157,10124610,50.0,5.64960033,37.06293706,12.23776224,50.6993007,35,56,50.0
Kern,2014,6,55,71,10,33,20,876403,53.52112676,8.101295865,8.450704225,14.08450704,77.46478873,35,57,46.478873239436616
Santa Clara,2014,8,23,42,6,30,13,1892692,28.57142857,2.219061527,19.04761905,14.28571429,66.66666667,35,58,71.42857142857143
Placer,2015,0,3,4,1,2,1,370973,50.0,1.078245587,0.0,25.0,75.0,36,1,50.0
Modoc,2015,0,0,0,0,0,0,9510,0.0,0.0,0.0,0.0,0.0,36,2,
Sutter,2015,0,0,1,0,0,0,97617,100.0,1.024411732,0.0,0.0,100.0,36,3,0.0
Colusa,2015,0,0,0,0,0,0,22271,0.0,0.0,0.0,0.0,0.0,36,4,
San Mateo,2015,2,6,14,4,12,3,764711,14.28571429,1.830756979,14.28571429,28.57142857,57.14285714,36,5,85.71428571428571
Monterey,2015,16,52,63,8,25,20,435342,60.31746032,14.47138112,25.3968254,12.6984127,61.9047619,36,6,39.68253968253968
Nevada,2015,0,0,0,0,0,0,98067,0.0,0.0,0.0,0.0,0.0,36,7,
Mono,2015,0,0,0,0,0,0,13841,0.0,0.0,0.0,0.0,0.0,36,8,
San Joaquin,2015,2,61,72,4,30,24,728110,58.33333333,9.888615731,2.777777778,5.555555556,91.66666667,36,9,41.66666666666667
Riverside,2015,3,75,104,20,69,26,2331960,33.65384615,4.459767749,2.884615385,19.23076923,77.88461538,36,10,66.34615384615384
Sacramento,2015,7,71,99,21,71,30,1488600,28.28282828,6.650544135,7.070707071,21.21212121,71.71717172,36,11,71.71717171717171
San Luis Obispo,2015,0,2,3,0,3,0,276534,0.0,1.084857558,0.0,0.0,100.0,36,12,100.0
Siskiyou,2015,0,1,4,1,3,0,44491,25.0,8.990582365,0.0,25.0,75.0,36,13,75.0
Plumas,2015,0,0,1,1,1,1,19598,0.0,5.102561486,0.0,100.0,0.0,36,14,100.0
San Benito,2015,0,1,1,0,0,0,57587,100.0,1.73650303,0.0,0.0,100.0,36,15,0.0
El Dorado,2015,0,7,10,4,10,1,183147,0.0,5.460094896,0.0,40.0,60.0,36,16,100.0
Butte,2015,0,4,7,0,4,1,224180,42.85714286,3.122490856,0.0,0.0,100.0,36,17,57.14285714285714
Shasta,2015,0,1,5,3,3,0,178365,40.0,2.803240546,0.0,60.0,40.0,36,18,60.0
Stanislaus,2015,1,22,40,4,28,3,537608,30.0,7.440365471000002,2.5,10.0,87.5,36,19,70.0
Kings,2015,1,5,5,0,2,3,149832,60.0,3.337070853,20.0,0.0,80.0,36,20,40.0
Sonoma,2015,1,4,9,3,8,2,500919,11.11111111,1.79669767,11.11111111,33.33333333,55.55555556,36,21,88.8888888888889
Glenn,2015,0,3,3,2,3,2,28960,0.0,10.35911602,0.0,66.66666667,33.33333333,36,22,100.0
Sierra,2015,0,0,0,0,0,0,3149,0.0,0.0,0.0,0.0,0.0,36,23,
Lake,2015,0,7,8,4,8,0,64815,0.0,12.34282188,0.0,50.0,50.0,36,24,100.0
Lassen,2015,0,0,0,0,0,0,30958,0.0,0.0,0.0,0.0,0.0,36,25,
Mariposa,2015,0,0,0,0,0,0,18088,0.0,0.0,0.0,0.0,0.0,36,26,
Solano,2015,1,26,31,4,10,16,429272,67.74193548,7.221528541,3.225806452,12.90322581,83.87096774,36,27,32.25806451612903
Orange,2015,10,33,63,12,40,22,3162622,36.50793651,1.992018015,15.87301587,19.04761905,65.07936508,36,28,63.492063492063494
Imperial,2015,0,0,2,0,1,0,185072,50.0,1.0806605,0.0,0.0,100.0,36,29,50.0
Contra Costa,2015,3,53,61,9,27,23,1117459,55.73770492,5.458813254,4.918032787,14.75409836,80.32786885,36,30,44.26229508196721
Calaveras,2015,0,6,6,6,6,0,44899,0.0,13.36332658,0.0,100.0,0.0,36,31,100.0
Marin,2015,0,4,6,1,4,0,261669,33.33333333,2.292973184,0.0,16.66666667,83.33333333,36,32,66.66666666666666
Santa Cruz,2015,3,6,7,1,6,3,274563,14.28571429,2.549505942,42.85714286,14.28571429,42.85714286,36,33,85.71428571428571
Inyo,2015,0,0,0,0,0,0,18640,0.0,0.0,0.0,0.0,0.0,36,34,
Fresno,2015,11,55,64,11,29,15,979636,54.6875,6.533038802,17.1875,17.1875,65.625,36,35,45.3125
San Diego,2015,8,53,94,31,76,20,3274141,19.14893617,2.870982038,8.510638298,32.9787234,58.51063829999999,36,36,80.85106382978722
Madera,2015,2,3,4,1,2,2,154753,50.0,2.5847641080000003,50.0,25.0,25.0,36,37,50.0
Trinity,2015,0,1,1,0,1,0,13562,0.0,7.373543725,0.0,0.0,100.0,36,38,100.0
Mendocino,2015,0,4,6,3,6,2,88264,0.0,6.797788453,0.0,50.0,50.0,36,39,100.0
Napa,2015,0,2,4,1,4,0,141183,0.0,2.833202298,0.0,25.0,75.0,36,40,100.0
Del Norte,2015,0,0,1,1,1,1,27080,0.0,3.692762186,0.0,100.0,0.0,36,41,100.0
Tulare,2015,13,33,48,5,26,18,464337,45.83333333,10.33731966,27.08333333,10.41666667,62.5,36,42,54.16666666666666
Ventura,2015,2,16,26,2,13,11,852199,50.0,3.050930593,7.692307692000001,7.692307692000001,84.61538462,36,43,50.0
Alpine,2015,0,0,0,0,0,0,1157,0.0,0.0,0.0,0.0,0.0,36,44,
Yolo,2015,0,2,6,1,6,1,212850,0.0,2.81888654,0.0,16.66666667,83.33333333,36,45,100.0
Alameda,2015,4,111,130,13,76,45,1621005,41.53846154,8.019716164,3.076923077,10.0,86.92307692,36,46,58.46153846153847
Yuba,2015,0,4,6,3,3,1,75579,50.0,7.938713135,0.0,50.0,50.0,36,47,50.0
Tuolumne,2015,0,0,0,0,0,0,54529,0.0,0.0,0.0,0.0,0.0,36,48,
Tehama,2015,0,3,3,2,2,1,63977,33.33333333,4.6891851760000005,0.0,66.66666667,33.33333333,36,49,66.66666666666666
Merced,2015,1,15,27,4,18,13,269870,33.33333333,10.00481713,3.703703704,14.81481481,81.48148148,36,50,66.66666666666666
Santa Barbara,2015,1,13,20,3,12,6,444491,40.0,4.499528674,5.0,15.0,80.0,36,51,60.0
San Francisco,2015,3,39,59,7,27,18,864783,54.23728814,6.822520794,5.084745763,11.86440678,83.05084746,36,52,45.76271186440679
San Bernardino,2015,11,91,133,30,99,29,2128499,25.56390977,6.2485347660000015,8.270676692,22.55639098,69.17293233,36,53,74.43609022556392
Amador,2015,0,1,1,1,1,0,37313,0.0,2.680031088,0.0,100.0,0.0,36,54,100.0
Humboldt,2015,0,7,12,1,9,2,135032,25.0,8.886782392,0.0,8.333333332999999,91.66666667,36,55,75.0
Los Angeles,2015,208,450,642,87,317,169,10179482,50.62305296,6.306804217000001,32.39875389,13.55140187,54.04984424,36,56,49.376947040498436
Kern,2015,5,51,73,7,39,18,883494,46.57534247,8.262648077,6.849315067999999,9.589041096,83.56164384,36,57,53.42465753424658
Santa Clara,2015,9,29,52,10,42,19,1918777,19.23076923,2.710059585,17.30769231,19.23076923,63.46153846,36,58,80.76923076923076
Placer,2016,0,3,4,2,4,1,375805,0.0,1.064381794,0.0,50.0,50.0,37,1,100.0
Modoc,2016,0,1,1,0,1,0,9506,0.0,10.51967179,0.0,0.0,100.0,37,2,100.0
Sutter,2016,0,8,9,0,3,4,98208,66.66666667,9.164222874,0.0,0.0,100.0,37,3,33.33333333333333
Colusa,2016,0,1,1,1,1,0,22428,0.0,4.458712324,0.0,100.0,0.0,37,4,100.0
San Mateo,2016,3,6,9,4,8,2,768507,11.11111111,1.17110189,33.33333333,44.44444444,22.22222222,37,5,88.8888888888889
Monterey,2016,16,47,57,3,14,25,439945,75.43859649,12.95616498,28.07017544,5.263157895,66.66666667,37,6,24.561403508771928
Nevada,2016,0,5,7,0,3,0,98300,57.14285714,7.121057986,0.0,0.0,100.0,37,7,42.857142857142854
Mono,2016,0,2,2,1,1,0,13801,50.0,14.4917035,0.0,50.0,50.0,37,8,50.0
